c,Rg
0,4.557876831508285
1,4.242981111117512
2,4.278117889504682
3,4.878496419287402
4,2.4197405299122465
5,3.677938043197574
6,4.070029095043425
7,3.908767183064246
8,4.160017609241576
9,3.9223116011352284
10,4.020589942234846
11,3.129851524050302
12,3.806943115637532
13,2.7256895634866423
14,4.681936529685126
15,3.3757746837726
16,3.535132987102466
17,4.505213856899582
18,2.8939728560751914
19,4.293909832029545
20,4.506064727120551
21,2.7710701243382494
22,2.8436824623364685
23,4.825204957740137
24,4.194903606735201
25,4.146987662882541
26,4.648207262698168
27,2.1741547298203043
28,4.751536596565368
29,3.595269535778924
30,3.078985492479625
31,3.404038702321112
32,4.142479282796716
33,3.755663681561489
34,3.5264251091012837
35,4.198817837630015
