c,x,y,z
0,2.37318,2.93142,2.55
1,3.31144,2.6952,15.25
2,3.79466,2.33834,10.35
3,5.25864,5.93076,16.8
4,2.84282,6.26146,13.65
5,2.0,3.5,18.9
6,4.86006,1.62458,9.2
7,0.20792,1.35665,16.95
8,5.35137,0.57379,2.35
9,3.04626,6.258,10.2
10,5.71087,4.24063,18.75
11,4.0,7.36796,18.5
12,5.37885,2.72452,5.75
13,2.8116,3.82381,7.8
14,0.41921,4.34195,3.7
15,7.26032,4.60011,5.35
16,7.08142,6.00359,11.9
17,0.60058,1.29412,1.7
18,0.58674,1.31425,12.8
19,2.99111,4.87986,17.55
20,6.5243,4.48063,14.7
21,3.60886,3.92405,2.25
22,7.40438,4.55418,0.65
23,2.64146,0.91372,14.65
24,5.27496,5.10427,7.7
25,0.0134,6.69991,8.45
26,6.30685,1.1783,18.8
27,2.76875,0.09065,1.4
28,1.53643,3.16629,8.9
29,5.00097,4.37318,10.75
30,5.59479,4.86414,17.8
31,5.16884,1.83822,5.3
32,5.00441,0.51893,15.1
33,2.22035,6.2244,4.25
34,3.18424,4.5,14.35
35,4.62191,1.52526,1.35
