c,x,y,z
0,4.97151,6.7679,4.0
1,2.39984,3.01818,15.05
2,1.34029,7.4231,9.45
3,5.60577,6.51082,14.85
4,5.87384,0.62172,13.15
5,1.74803,3.79325,19.15
6,5.2609,1.1585,10.15
7,1.55418,4.97712,16.55
8,3.65545,0.71313,2.05
9,2.55646,6.3647,9.8
10,1.6482,4.39518,18.95
11,3.8415,7.38338,17.9
12,6.3885,5.78962,6.05
13,2.17615,3.0,7.0
14,1.47628,0.57029,2.75
15,6.26127,2.63304,4.2
16,4.54929,5.05049,12.4
17,0.47973,2.27193,1.85
18,1.03264,1.51552,15.45
19,4.8444,7.19888,16.6
20,6.20404,4.99721,17.0
21,2.1966,0.32718,6.15
22,3.425,5.01925,1.0
23,4.90745,1.96484,14.05
24,5.51822,1.50374,4.7
25,1.85129,6.15562,8.85
26,4.90758,2.34455,18.5
27,1.45587,4.45749,0.8
28,0.39193,3.42548,10.05
29,2.28113,3.29367,10.95
30,5.28102,0.70512,18.8
31,6.5039,3.04674,6.8
32,3.39399,5.75921,13.2
33,4.4332,4.38964,4.45
34,0.169,5.52915,12.5
35,0.88232,2.46398,1.45
