c,x,y,z
0,4.24584,1.47238,1.95
1,2.11448,5.71866,12.8
2,5.11805,6.77501,12.5
3,3.70251,2.48518,17.6
4,3.39399,2.15989,11.45
5,2.00778,0.78827,17.0
6,6.33688,5.51033,11.35
7,2.80757,3.40605,13.9
8,1.97757,3.89399,7.35
9,3.1884,1.34461,13.95
10,5.28113,6.74945,15.95
11,2.94698,6.27525,19.3
12,5.55418,1.71151,7.55
13,1.9514,6.8592,7.35
14,1.28312,2.92498,8.1
15,4.98665,5.00765,10.45
16,1.73854,7.14672,9.3
17,0.49322,7.05968,1.25
18,3.08077,3.03691,12.7
19,6.53428,2.75952,18.45
20,0.73832,1.44652,14.45
21,4.09137,5.14597,2.2
22,5.20408,3.77736,1.4
23,5.82569,1.41331,11.15
24,0.30267,5.98964,8.9
25,3.70251,2.52027,5.65
26,2.41504,4.00484,19.2
27,2.33708,2.76845,1.0
28,6.01416,2.76927,15.2
29,3.69991,6.5832,5.95
30,6.63916,6.93734,18.95
31,1.95326,5.82866,6.05
32,0.73832,2.76847,10.9
33,5.83333,3.28113,4.25
34,0.67826,5.82958,17.05
35,3.5434,1.21739,1.05
