c,x,y,z
0,4.93376,4.0696,10.75
1,0.20792,1.06226,13.9
2,1.32446,1.36286,9.45
3,2.33161,6.88305,15.3
4,5.65196,5.91361,15.35
5,1.32995,6.14535,7.1
6,3.7391,1.55406,8.1
7,0.57373,6.66625,4.3
8,2.33161,2.73367,13.7
9,6.93376,1.76658,4.6
10,1.61036,1.24983,1.7
11,0.09206,5.89762,2.55
12,3.52026,4.45809,19.35
13,3.26146,2.76927,8.85
14,4.50252,1.73854,1.15
15,3.0926,4.17757,15.5
16,4.59779,4.75654,3.75
17,4.41776,6.77623,7.8
18,7.19709,0.84709,12.1
19,2.60136,3.82666,13.85
20,4.87792,3.32498,18.0
21,1.53405,3.80288,18.9
22,4.39518,7.04454,18.7
23,5.0,0.05893,13.9
24,0.08532,7.41147,18.65
25,4.96011,3.79592,17.8
26,4.57741,1.19343,1.85
27,2.42363,1.84521,4.65
28,0.22033,5.44792,7.9
29,5.77742,2.90013,15.0
30,5.01845,4.97206,5.3
31,7.25,5.84407,0.6
32,0.80916,2.05061,8.45
33,1.73906,3.39984,1.2
34,1.20456,3.62124,11.45
35,3.14396,1.27193,16.9
