c,Rg
0,1.9295003041461276
1,1.5893357395150969
2,2.3141442020755756
3,1.947034839184959
4,2.4867673202171527
5,2.1440733980206925
6,1.750754203764766
7,2.097846909404974
8,2.245475493453447
9,2.3690229733373207
10,2.228708444278883
11,2.0983862612016884
12,2.672270047824509
13,2.4093391120388183
14,1.5152131995201203
15,1.972700524991059
16,1.7190124497803965
17,2.647646230333652
18,2.087314160949424
19,1.8507323935404598
20,1.5643384534684304
21,2.1898591423650973
22,2.026316473308155
23,2.5379397865591695
24,1.9003029691341324
25,2.177725305083265
26,2.150122520229952
27,2.756617765759337
28,2.379140093563218
29,2.0243951514711744
30,2.5987706694704715
31,2.6552119932314255
32,2.6606221858993813
33,1.8257812126593922
34,1.7176577248101554
35,2.41249093430421
