c,x,y,z
0,1.1585,4.8863,10.75
1,5.96073,2.11448,11.6
2,0.77788,1.64348,6.2
3,5.55646,2.00056,16.2
4,2.47669,2.62115,10.1
5,2.63703,1.54833,9.95
6,1.22279,3.34411,2.1
7,5.13253,0.04648,12.0
8,3.96235,6.63916,10.85
9,0.2407,7.3391,13.05
10,5.70874,3.0194,0.5
11,3.12018,1.46068,12.05
12,4.2461,7.04577,19.1
13,1.19859,2.45136,6.85
14,2.41481,7.48088,0.5
15,7.36471,5.45167,10.7
16,6.49602,1.09281,14.5
17,6.56233,3.38964,8.7
18,5.0,2.4297,13.95
19,4.25965,4.09211,19.2
20,1.31525,0.04678,14.05
21,0.71313,3.29559,17.0
22,2.39007,6.33688,17.15
23,3.51854,2.64493,16.4
24,6.01161,4.86747,15.15
25,5.06858,2.42394,12.2
26,5.8849,4.02288,2.95
27,2.38964,4.40174,12.3
28,3.00268,6.56294,14.05
29,3.16495,4.99956,14.6
30,2.03765,0.61036,7.1
31,6.60039,6.16312,14.4
32,3.90563,4.44987,12.1
33,4.10145,3.11509,4.55
34,1.83708,3.26146,12.65
35,5.0,5.23342,13.75
