c,x,y,z
0,2.38491,1.72807,5.0
1,2.13753,1.96235,15.75
2,4.70939,0.45614,3.05
3,5.39801,1.67487,17.6
4,3.99048,1.26193,9.5
5,2.33161,4.34804,6.4
6,6.79493,3.57418,1.55
7,5.77673,0.71046,11.95
8,7.17759,6.39805,4.05
9,2.03796,2.73854,9.65
10,3.13822,7.36853,1.2
11,5.53923,4.23028,7.5
12,5.16973,5.65195,19.25
13,7.16343,2.95374,11.3
14,5.56369,1.81591,0.95
15,4.78657,4.73854,10.85
16,6.94272,4.97243,14.9
17,4.79095,7.20903,5.1
18,3.77242,6.00727,14.6
19,2.39984,2.63656,17.55
20,3.89756,3.01925,13.5
21,0.33414,4.28113,16.9
22,3.64531,7.34191,17.95
23,3.50103,0.53499,18.3
24,1.36865,0.11513,19.0
25,7.18482,0.92807,17.65
26,0.78772,6.63604,1.3
27,5.36462,3.90157,4.3
28,4.78379,5.66656,9.2
29,1.66624,5.01925,15.0
30,3.55832,4.0601,2.95
31,0.6986,5.76535,7.8
32,4.68047,2.90165,12.95
33,2.39896,3.54674,1.35
34,3.39924,6.78391,10.3
35,4.77314,4.12208,17.0
