c,Rg
0,2.3579282603166702
1,3.3278286754579183
2,2.3011849721393545
3,3.1287632107431844
4,2.6445548327081445
5,2.467068775875533
6,2.0755736059460768
7,3.5021781945811954
8,2.5650986294097935
9,3.680694452151659
10,2.472386900669068
11,1.7539903407943842
12,2.201291565445159
13,1.6691663134031913
14,1.8398147550772603
15,2.202276245342532
16,3.0962866537354063
17,1.854216593739793
18,2.07779926272968
19,1.892997759771522
20,2.021942426109112
21,2.1456706234881437
22,2.1487414011229924
23,1.8530688660975339
24,2.1028716340280975
25,2.1582044003291254
26,2.0648049559219874
27,2.9511428688730064
28,3.857734026083188
29,2.515623675850583
30,1.9747255133309036
31,3.6486913643798378
32,2.5895247976414515
33,2.3333885550632156
34,1.8972389009558077
35,2.9875319490174492
