c,x,y,z
0,2.06213,5.26146,9.8
1,7.36471,1.24346,10.7
2,7.46051,2.30703,9.95
3,5.02216,1.56165,14.9
4,1.60016,2.58535,10.7
5,1.00029,1.39399,10.2
6,6.7593,4.21083,4.95
7,5.80831,0.0876,12.1
8,4.0,7.03316,11.95
9,7.49677,6.31794,13.65
10,5.65562,6.56634,0.5
11,3.16495,2.1884,11.15
12,5.60266,7.00025,19.05
13,1.81768,4.92394,6.15
14,2.94313,0.40682,1.35
15,0.1539,5.88195,11.05
16,5.75654,1.74721,13.4
17,5.5,3.65196,8.95
18,4.92948,2.15418,14.1
19,4.75467,3.00586,16.4
20,1.44209,7.39462,13.6
21,0.97416,3.21416,15.95
22,3.44664,6.12203,16.8
23,4.5,2.47944,15.85
24,5.21416,5.26146,14.75
25,4.92639,2.49907,12.15
26,1.38964,0.41938,4.9
27,2.5,4.26146,11.85
28,2.87038,6.83407,14.45
29,2.7086,4.88195,15.2
30,2.87003,0.94689,9.25
31,5.2719,6.03765,13.6
32,3.94148,4.45492,11.05
33,7.44484,4.47873,8.55
34,2.82385,2.99956,12.05
35,4.81886,4.78962,12.9
