c,x,y,z
0,5.05694,5.62875,4.55
1,5.15418,6.12791,10.15
2,2.8659,3.85106,3.7
3,6.19891,0.53425,15.3
4,4.33291,4.27234,9.05
5,1.10795,3.27996,8.4
6,5.99144,4.17729,2.05
7,6.31724,5.70747,14.0
8,3.5,7.34088,6.9
9,0.36084,2.38964,10.85
10,4.96658,3.279,0.95
11,3.39399,4.97608,9.5
12,4.98157,5.01653,19.05
13,2.80479,3.33022,7.65
14,2.91142,1.19833,1.15
15,6.22338,6.75594,7.25
16,6.5136,1.62101,14.15
17,3.7877,5.43136,2.05
18,3.33161,1.59198,13.9
19,3.23255,2.21636,18.85
20,1.41181,6.92382,13.5
21,0.5524,4.20631,15.25
22,3.33545,6.50678,16.7
23,1.64998,1.38491,18.8
24,0.93086,5.34455,18.1
25,5.03195,3.39801,15.15
26,4.13196,0.25038,2.65
27,0.66257,4.46039,8.95
28,2.53014,0.0471,13.85
29,2.64511,5.89399,14.55
30,6.20404,2.87415,5.9
31,0.49322,3.13377,13.45
32,4.0,1.23876,15.0
33,1.76631,3.43394,1.1
34,4.61509,2.57942,10.9
35,4.59951,3.48033,17.75
