c,Rg
0,1.7521340950109954
1,1.945665556461336
2,2.4211113140869838
3,2.1512337661211998
4,2.3289578635089128
5,1.6205029602256207
6,2.6308231496054613
7,1.9465391825493779
8,1.8946478321841238
9,2.4724565666559237
10,1.9315601957226185
11,2.5656328179418035
12,1.698604649381368
13,2.0971917014188284
14,2.121507807786717
15,2.2176083492131786
16,2.114022454492856
17,2.1840910215464926
18,1.5325716229266413
19,2.3005451045567438
20,2.41901070708668
21,2.27776228305326
22,2.261942922290481
23,2.117553772682054
24,1.669293605361262
25,2.1303420744096475
26,2.813842143493483
27,1.7484258317126293
28,3.074493893976698
29,2.260348165836405
30,1.9132492806741104
31,2.2328194961751833
32,2.3697000083976874
33,2.168121122308438
34,1.5764959538482808
35,1.9220153893764742
