c,x,y,z
0,0.78998,5.76245,4.45
1,5.66839,3.297,13.5
2,7.07231,4.15068,4.0
3,6.54101,7.21385,17.2
4,6.25923,4.69661,8.5
5,2.56052,2.99938,8.15
6,6.10601,4.57606,2.9
7,5.58094,5.89005,13.45
8,2.49588,0.29947,2.2
9,0.79976,2.55208,10.95
10,5.99871,7.02671,1.95
11,4.65545,2.38092,4.65
12,5.12793,4.1664,18.85
13,3.54435,5.19911,8.1
14,3.36696,2.39223,0.9
15,1.58653,7.49677,8.3
16,6.06914,1.19435,14.05
17,4.28962,4.13253,4.55
18,3.5,1.64355,15.7
19,4.01633,2.83116,18.0
20,6.87317,6.43702,11.7
21,1.5,4.01818,15.7
22,3.07931,6.21038,17.45
23,2.18454,1.28134,17.65
24,7.39275,4.12761,18.9
25,0.55121,3.47405,15.85
26,2.71772,2.07931,2.2
27,6.63465,0.93309,7.2
28,3.70556,0.73339,13.9
29,2.57606,5.78959,15.55
30,4.39984,2.74292,6.6
31,1.04467,0.91293,12.65
32,2.9515,2.76658,14.35
33,1.22465,3.30177,0.8
34,4.68033,1.08102,10.15
35,5.07104,4.44987,17.05
