c,x,y,z
0,4.39984,2.55418,7.1
1,3.03199,2.60601,14.15
2,0.51976,3.05067,2.9
3,6.00691,6.87936,18.25
4,5.53337,0.84179,10.3
5,7.15424,3.04259,7.6
6,7.12838,4.54614,1.4
7,6.09218,0.85396,13.45
8,6.09709,0.22377,1.7
9,0.51893,3.1412,10.2
10,3.89399,6.60708,2.3
11,5.55646,6.88062,5.45
12,5.4074,4.3472,19.3
13,1.79011,0.04639,10.7
14,4.83211,2.13903,1.35
15,6.72198,4.77572,11.6
16,6.12634,4.73099,15.0
17,3.2836,6.07439,6.95
18,3.12192,6.03646,13.85
19,2.5,2.75233,17.5
20,5.77917,6.70765,14.7
21,1.0,5.27215,13.25
22,4.0612,6.57854,17.15
23,2.7391,1.21341,18.65
24,1.09757,5.87402,18.9
25,1.13905,3.02764,17.05
26,1.93033,7.4068,1.7
27,2.25279,5.11591,5.65
28,4.8116,3.41906,10.2
29,3.19547,5.8415,15.45
30,3.85026,4.55208,2.7
31,0.72651,0.2647,7.55
32,2.76658,3.02243,9.9
33,2.65545,3.20084,1.35
34,2.27547,4.79406,9.1
35,4.23342,3.55646,17.8
