c,Rg
0,2.383083457749644
1,3.1142466456592675
2,2.691563725606362
3,2.7156959193547423
4,2.7380444300449183
5,2.2672360052936704
6,2.3055412574924787
7,3.441405059172779
8,3.587958254634521
9,3.405207663212333
10,2.2774688510273857
11,2.3105624301022467
12,2.2794428769328703
13,1.6063713200876066
14,1.8618122113951239
15,1.8344079047474693
16,3.571274069418364
17,1.9209931439752723
18,2.4118606615018208
19,2.5191704672173336
20,3.511330873443857
21,1.8186838320334846
22,2.1493034429786784
23,2.2340383138164843
24,1.8227867088609133
25,3.3946610087312106
26,2.310237582803985
27,2.56622909756709
28,3.5202627724219675
29,3.1979550502469545
30,1.8012696647087574
31,3.727097786857758
32,3.7413487579748557
33,2.268787092809724
34,2.7466652467310246
35,2.29610545271771
