c,x,y,z
0,0.00238,2.47642,7.2
1,6.63916,1.61874,12.8
2,4.95354,0.78962,3.5
3,5.20992,1.17615,15.55
4,1.82126,3.43766,11.0
5,0.63107,2.0,11.15
6,7.10156,5.10551,1.2
7,6.29279,6.96965,13.5
8,4.96931,4.13145,9.6
9,0.76926,2.34455,11.8
10,5.30129,1.67615,0.7
11,4.27234,1.8952,9.85
12,4.92781,6.3596,19.05
13,3.02243,5.21887,7.65
14,3.11699,1.17223,1.1
15,3.70412,0.00192,8.1
16,5.13889,1.0931,13.35
17,3.53242,5.39399,1.3
18,4.39619,2.00051,14.1
19,3.47417,3.61036,18.75
20,1.61036,0.00607,15.05
21,1.07718,4.05311,15.7
22,2.71285,5.94692,17.05
23,2.64415,2.0,18.15
24,7.43194,5.16884,18.2
25,4.90844,4.255,15.2
26,0.67826,6.49472,4.65
27,0.99715,7.0769,11.75
28,3.12208,6.67836,15.35
29,2.39984,5.46523,14.05
30,6.03603,2.66839,5.85
31,6.71859,6.14438,15.05
32,4.04374,5.2793,15.25
33,2.15792,1.54065,1.75
34,3.42952,2.55013,12.6
35,4.23342,3.8415,14.8
