c,x,y,z
0,4.32938,3.16292,13.6
1,5.53709,6.11565,14.85
2,3.97314,0.98839,10.45
3,6.32174,6.70604,17.2
4,2.14385,5.22258,13.75
5,1.87792,4.16829,7.85
6,7.29505,4.5,1.65
7,0.77113,6.93536,6.3
8,3.55208,5.4089,9.85
9,0.73879,0.55242,2.1
10,3.1884,1.19204,1.65
11,5.07306,7.37055,4.15
12,4.55894,5.18128,18.5
13,4.82938,2.44792,7.85
14,5.33834,7.08466,1.2
15,0.82653,2.11757,13.2
16,6.74111,6.09935,11.25
17,5.30115,5.77746,9.4
18,3.20587,2.4244,12.15
19,6.52366,7.47634,16.5
20,4.39339,2.49699,18.85
21,1.55646,3.45386,18.85
22,3.86287,7.35328,17.5
23,2.23342,1.56395,17.85
24,0.83688,6.90197,18.7
25,1.45137,1.59758,13.85
26,2.20594,0.34136,1.45
27,4.10466,0.55218,4.45
28,7.29073,0.65481,7.05
29,3.16024,3.10018,15.25
30,2.95741,2.29239,5.2
31,3.40824,5.09156,6.4
32,1.37105,2.94939,10.0
33,5.507,2.55347,0.95
34,2.96965,6.41916,12.1
35,5.15418,3.6757,16.8
