c,Rg
0,2.099420118651815
1,1.8709116152293246
2,2.064265887064939
3,2.327316026262871
4,1.9746699417624205
5,1.8978313266462854
6,2.0417601525154714
7,1.6726123780481839
8,2.4290968002531312
9,2.442947120610677
10,1.6935688145747134
11,2.277045680459661
12,2.3494808176488693
13,3.4871500525214003
14,2.0779021748147817
15,2.4550423724652894
16,2.2641691577265157
17,2.6540868004268434
18,1.9147862170487857
19,2.0581531698588424
20,1.9391504164968738
21,2.0704071934042347
22,1.9841334093250889
23,1.9861188010036057
24,2.1860786551723157
25,1.67578349201202
26,2.3541292471952335
27,2.5274944875112983
28,2.035519308309307
29,2.278089509435483
30,2.1703996167526385
31,2.1438469873104284
32,2.415871928828182
33,2.2181752171097755
34,2.303969408868095
35,2.067946959885577
