c,x,y,z
0,4.25966,6.13557,13.4
1,0.70894,5.65545,12.95
2,5.77799,0.89688,10.1
3,2.81666,5.86653,16.15
4,1.10122,6.1709,15.5
5,3.18933,5.32938,8.3
6,2.0612,2.79969,3.05
7,4.73807,3.16664,7.75
8,3.07931,6.55405,9.55
9,6.89227,7.41599,2.15
10,3.03765,6.17609,1.5
11,1.11245,3.73854,4.6
12,4.39924,4.86178,18.6
13,2.11509,1.76658,6.45
14,5.47918,1.71982,0.7
15,0.95182,3.87792,12.05
16,6.5243,2.16068,11.9
17,6.36719,5.20031,7.4
18,3.8116,4.03277,12.85
19,4.93507,0.67393,16.95
20,4.69991,3.00044,17.25
21,0.81987,4.65068,18.75
22,4.36804,0.27802,18.6
23,1.30174,1.49094,17.95
24,1.1884,1.17702,19.05
25,6.3885,1.63991,15.05
26,7.43194,0.19469,1.45
27,4.18232,5.53636,4.25
28,6.01998,6.97965,4.35
29,2.42603,2.21257,14.8
30,0.77985,4.5,7.05
31,2.97757,6.48455,7.35
32,1.31411,2.92595,9.9
33,2.93489,4.26224,1.0
34,5.38913,1.05787,9.9
35,3.9149,4.12208,17.15
