c,x,y,z
0,3.6757,5.16884,9.1
1,1.97893,0.61982,11.85
2,2.61036,4.28113,13.4
3,6.44796,5.74514,18.05
4,5.33985,5.78442,12.75
5,2.5903,6.12462,8.25
6,7.47145,6.4951,7.1
7,3.84806,5.66839,2.75
8,0.2359,7.10299,10.55
9,0.7384,2.33264,6.0
10,0.82873,3.5432,1.3
11,2.88347,6.04065,4.7
12,4.3058,2.88491,18.75
13,7.44827,3.34455,11.1
14,3.05311,1.54142,1.75
15,4.1884,4.41362,17.15
16,5.36462,6.38732,3.2
17,0.4364,7.39844,1.95
18,5.8169,4.89153,7.75
19,3.42259,2.0766,8.3
20,2.03066,2.1884,17.05
21,5.67699,3.63991,18.15
22,2.41741,0.64927,18.85
23,0.28653,4.79749,14.6
24,1.63475,6.54573,17.95
25,3.45858,0.22665,15.3
26,3.11984,2.42741,3.0
27,0.19599,3.22651,4.4
28,5.41139,3.29749,8.65
29,5.03858,7.02855,15.1
30,7.37381,2.28516,7.3
31,6.67571,6.16426,0.95
32,3.37559,6.05169,9.75
33,3.876,3.44106,1.25
34,5.98075,2.04259,12.4
35,1.06029,2.83116,17.55
