c,x,y,z
0,5.80932,1.67062,7.45
1,2.69781,4.27234,14.6
2,5.70251,3.55418,16.45
3,5.60983,7.20624,18.2
4,2.24346,4.88674,5.4
5,1.33834,5.31471,10.8
6,5.2057,3.67502,11.1
7,2.99137,6.88349,2.65
8,0.44498,2.74721,11.25
9,7.40977,5.86747,7.7
10,0.62214,4.16886,1.1
11,2.52246,2.94061,4.1
12,1.4152,3.89855,16.75
13,5.48341,5.75204,14.25
14,4.88491,0.80932,1.2
15,3.61017,7.21437,16.2
16,7.43917,4.02253,1.85
17,5.65898,4.95191,4.55
18,5.11888,5.67047,8.8
19,1.07636,7.0771,14.1
20,4.39007,0.69358,13.6
21,0.96957,3.90807,18.8
22,6.78799,1.28217,18.95
23,3.5,4.12076,9.65
24,2.63225,4.39678,18.45
25,2.35748,1.5,17.55
26,2.17757,1.66166,13.05
27,0.48548,4.60406,5.55
28,1.34477,0.92694,5.9
29,0.0471,2.06119,9.55
30,4.61646,3.80404,2.25
31,1.38964,0.56844,0.85
32,6.76994,3.73224,4.3
33,3.97893,1.5,2.7
34,3.57297,3.75555,13.05
35,3.84861,4.57526,19.15
