c,x,y,z
0,6.42621,4.11805,9.65
1,6.31794,2.55208,11.95
2,5.23807,0.57379,4.8
3,5.44792,1.5,16.15
4,1.33315,2.76972,9.8
5,0.81834,0.99309,10.25
6,6.58968,2.95374,1.35
7,5.73807,0.76742,13.45
8,5.21437,4.97799,9.55
9,0.38514,0.2321,10.8
10,5.84407,6.73455,0.55
11,2.96155,0.82653,12.1
12,5.25904,6.42274,19.4
13,1.52622,3.61036,7.95
14,2.24519,7.48088,0.6
15,1.60601,5.14597,8.55
16,5.32083,1.1847,13.6
17,2.38964,4.38964,2.8
18,4.23672,1.06589,14.45
19,6.11995,4.49602,18.85
20,1.93928,6.86938,14.75
21,7.25,3.96053,14.55
22,2.60482,6.20024,16.55
23,3.0696,2.40174,17.3
24,7.20686,5.44792,16.9
25,4.74721,2.43349,12.8
26,4.98861,4.69337,2.05
27,2.06284,4.88534,10.55
28,2.90563,0.0127,15.3
29,3.07805,4.73253,14.4
30,3.95741,7.28563,7.55
31,7.05318,6.97998,13.65
32,4.48222,4.88998,13.85
33,3.62465,1.8765,2.85
34,2.5,3.04576,12.75
35,4.0,4.5505,16.1
