c,Rg
0,4.536105675532704
1,4.937276838470778
2,4.833495214945392
3,3.8730260211880836
4,5.238090555612799
5,4.758695643818798
6,4.599031026749004
7,4.735329321314411
8,3.850430324652038
9,4.291048684179661
10,3.632134459529272
11,4.553601067342197
12,3.9288564512463418
13,3.3120412203050855
14,3.1560016744133708
15,4.109802659556783
16,3.9102566864209822
17,4.958338856855187
18,3.455975179844323
19,3.495712559707963
20,4.227298063314201
21,4.210126275315267
22,4.2507275453738504
23,3.3256834906677457
24,5.24297839622671
25,4.493486458208147
26,4.480336849534866
27,3.359590409469583
28,4.650987940954051
29,3.547996414950274
30,4.9472246686905175
31,4.8862606929430195
32,4.702694701647131
33,5.0482750425962335
34,3.7662986892305823
35,4.7880186579628115
