c,Rg
0,1.8092365561197352
1,2.766663514343586
2,2.1856082533244607
3,2.1863102650813313
4,2.8315130766782626
5,2.312485350721168
6,2.487451576734711
7,2.118204243457179
8,2.2648024581627424
9,2.2899139002372992
10,1.8406945122154301
11,1.8894799707856127
12,2.053442672245807
13,1.8663144967823617
14,1.7024252865838194
15,2.889672788673486
16,1.9338451929769354
17,1.9815832516954723
18,2.166619397725406
19,1.4786791729445574
20,2.492809002912177
21,1.9117593835260756
22,2.2541541650916423
23,2.1043621646475215
24,2.184684272475087
25,2.3291291645162144
26,2.1318277247704605
27,2.0200461860561507
28,2.0899370821630017
29,2.4604361774693526
30,2.0980008822924745
31,2.147614966841124
32,1.8314829617826098
33,1.9832103172634012
34,2.2186136128898157
35,2.3467946708649223
