c,x,y,z
0,5.12966,2.88491,10.6
1,6.26177,4.5434,14.45
2,1.01626,1.09998,8.05
3,3.11757,6.66051,14.15
4,1.35507,3.5,12.85
5,4.75495,5.09156,7.6
6,4.44792,3.66166,6.6
7,1.21083,7.25392,4.0
8,1.41906,2.05741,12.95
9,6.61141,3.04199,3.15
10,1.603,6.93536,0.65
11,6.53186,5.65196,2.45
12,0.13557,4.39594,18.5
13,2.42372,1.49572,5.15
14,4.55208,2.52056,1.5
15,5.03742,4.02243,11.3
16,6.85195,3.5,8.15
17,6.61793,7.08319,7.45
18,3.34804,4.47093,15.1
19,4.30849,0.95182,16.1
20,4.22491,3.78917,19.05
21,1.35665,4.39847,19.25
22,5.41052,6.95786,18.95
23,3.63991,1.34289,17.6
24,1.05311,7.44032,17.25
25,7.2437,3.42988,17.4
26,4.91142,7.15066,1.6
27,2.47567,0.97476,3.65
28,1.89978,3.54558,4.45
29,7.10538,0.68957,15.75
30,4.33545,5.4723,9.35
31,3.22083,4.29201,2.25
32,3.13319,5.6072,9.4
33,1.39543,3.14254,1.1
34,3.28364,7.0421,9.4
35,4.81884,2.45275,16.9
