c,x,y,z
0,0.2321,1.22442,9.3
1,2.09244,3.39802,16.7
2,6.56832,6.80381,16.1
3,6.15231,5.61139,18.4
4,7.25,6.47342,12.4
5,4.90532,5.86095,6.1
6,1.33834,4.58094,10.65
7,2.6161,5.32406,2.75
8,5.26106,7.0932,10.65
9,5.57741,2.04142,6.0
10,0.21609,2.42058,1.15
11,1.49772,5.61424,3.2
12,4.46314,2.3103,19.05
13,3.98182,0.34482,13.25
14,4.37592,5.66615,0.7
15,3.83761,4.36504,18.1
16,5.36009,0.41032,3.2
17,1.03955,1.70251,5.35
18,6.26106,3.53848,8.75
19,4.22491,3.7655,13.6
20,1.3503,2.47163,14.4
21,0.56494,4.17029,19.0
22,2.76266,7.0096,18.55
23,3.47764,3.3554,16.2
24,0.87614,6.72762,17.85
25,0.10422,4.85132,13.4
26,4.23342,2.25141,10.1
27,3.20729,4.75743,5.45
28,3.71269,6.72198,9.15
29,5.64493,0.67509,15.6
30,1.42609,1.83846,5.85
31,0.24023,0.10107,1.0
32,2.97893,5.83393,11.25
33,2.20299,5.49471,1.65
34,0.18939,2.29837,12.85
35,3.95741,3.09878,16.5
