c,x,y,z
0,2.78962,5.36063,10.75
1,0.13168,1.6884,10.7
2,6.95322,2.26106,8.55
3,5.75879,1.78917,14.7
4,1.15198,2.36201,9.9
5,1.78962,1.73894,10.6
6,6.74229,3.86747,8.7
7,6.62153,0.30579,12.25
8,4.64943,6.86651,9.9
9,7.35328,6.56658,13.2
10,5.22842,1.55991,0.5
11,2.10601,2.76504,11.3
12,5.06067,7.27045,19.35
13,0.32847,3.69419,8.3
14,4.01396,0.47236,4.1
15,0.8415,6.66586,10.15
16,6.05852,1.53097,12.15
17,5.57365,4.40844,6.95
18,5.63937,3.09437,11.4
19,4.05311,3.1329,14.95
20,1.13253,7.37381,11.05
21,1.28962,3.63937,13.45
22,3.03632,5.82592,15.95
23,4.3116,3.16721,13.5
24,6.67026,4.75654,14.45
25,4.10601,2.07614,9.0
26,1.71887,7.27925,7.35
27,2.1585,4.54665,11.7
28,2.45335,0.13926,14.4
29,3.3116,3.79787,14.55
30,3.13253,1.56218,9.65
31,5.96682,6.15562,10.9
32,4.03765,5.55418,10.95
33,1.05766,5.21038,9.45
34,2.71887,3.6884,11.4
35,4.89399,5.77289,10.3
