c,x,y,z
0,5.30663,0.86229,5.0
1,5.30339,3.12614,14.5
2,3.54887,2.51944,3.2
3,6.37503,7.34466,17.95
4,5.30665,4.24184,10.15
5,6.88364,2.94115,8.45
6,6.72198,4.07219,1.35
7,5.81282,4.72477,14.2
8,1.39341,7.21207,2.6
9,0.50303,3.96682,11.2
10,5.56823,7.05622,2.25
11,4.6497,4.60993,3.2
12,4.94939,5.61531,19.2
13,3.66685,0.69449,9.05
14,5.41169,1.85403,1.25
15,1.05939,0.69078,13.4
16,5.93003,1.33161,15.2
17,3.18837,6.39192,4.45
18,3.84521,0.38801,14.45
19,4.29391,2.69337,18.5
20,0.56321,7.47246,13.3
21,1.65974,6.28687,15.5
22,3.57484,5.5,16.5
23,2.41538,1.28962,18.0
24,1.00044,4.57314,18.85
25,1.57942,3.97872,16.2
26,2.06083,0.80109,2.05
27,7.35474,5.63565,4.4
28,5.2916,3.35585,9.85
29,3.2893,5.46204,17.05
30,3.28113,6.28169,5.25
31,1.66839,0.55404,9.1
32,2.17615,3.16789,13.75
33,2.24346,3.62863,0.9
34,4.89399,0.84506,11.95
35,4.75274,3.8116,17.5
