c,Rg
0,2.347979164835157
1,2.446569033156433
2,1.7808574236586152
3,2.336612288463792
4,2.494686577067348
5,2.290867769056084
6,1.961126850359252
7,2.6779428386729993
8,2.744547176675963
9,3.1973046312323756
10,2.424827195574975
11,2.5726431091194906
12,2.095139702764472
13,2.298564409756664
14,2.4631941842453267
15,1.7137553149151719
16,2.2990254114515567
17,1.9231140945092153
18,2.534329199334609
19,2.307542475470387
20,2.461204109475685
21,2.084838302842693
22,2.2787355345673617
23,2.744779298468276
24,1.8735008507604154
25,2.402233701953247
26,2.29824375567519
27,2.7947261979127758
28,2.328391691103539
29,1.9076031104241784
30,2.385070156200861
31,2.1935569505713777
32,1.7731366654885912
33,3.080902892108091
34,1.6451018711921765
35,1.5629569386902509
