c,Rg
0,4.418735197010565
1,4.848159463384017
2,2.9847510268027384
3,3.8579184870860095
4,4.902728338435651
5,4.910584086236585
6,3.1584410941158936
7,4.536060412406343
8,4.110192076412001
9,3.4762233321235274
10,2.763251057088371
11,4.889913938066805
12,2.1828900685559045
13,4.2120015784659905
14,3.067637992201818
15,3.5165661929785994
16,4.128296892339503
17,4.928340040632342
18,3.995883093109707
19,3.579037871006676
20,3.9358294064910897
21,4.408539524751934
22,3.348551177569188
23,4.386087977241223
24,3.756577596589747
25,2.85142164887973
26,3.2867421772022216
27,4.586402018194654
28,4.2095918531491865
29,3.64947997622949
30,3.4255363891367434
31,3.9308611647831064
32,4.005800169117276
33,4.564007714717406
34,3.4366394394669917
35,3.5493917186188395
