c,Rg
0,2.5524847910418584
1,2.688833771823762
2,2.658251290228221
3,1.948573859621441
4,1.6509646063135333
5,2.753158530633497
6,2.390094521666455
7,2.3222829048158626
8,2.3173406052844276
9,2.2722497308394605
10,2.4998857985116043
11,2.668100244087542
12,1.7965598722280312
13,2.3135529900350242
14,2.621667040663249
15,2.0012816181887048
16,2.189621747813992
17,2.077086930727744
18,1.5020702889678632
19,2.431106674849954
20,1.8437505823727893
21,1.9552490310188118
22,1.685705636995973
23,2.2479598888102967
24,1.8636503020953261
25,2.124272509001611
26,2.287661531695631
27,2.3226730897825467
28,2.9150151606638346
29,1.91054227550714
30,1.7767059684990085
31,2.230511681767213
32,1.7095986062523565
33,1.5000120399850132
34,2.5463537274502928
35,1.805835434473474
