c,x,y,z
0,4.07121,4.28962,8.5
1,1.11805,4.8175,14.65
2,4.66292,3.68366,15.8
3,5.83708,4.6746,18.4
4,4.76847,6.33148,8.3
5,6.03208,6.21322,11.9
6,3.19712,1.22659,9.3
7,1.4258,5.8415,1.85
8,6.45185,2.05828,10.7
9,0.46572,3.58797,6.75
10,7.02366,3.6889,0.75
11,6.9941,0.45605,7.05
12,1.83116,3.24767,16.75
13,3.83116,4.54661,13.45
14,4.82239,4.6276,1.0
15,3.04887,5.89628,15.05
16,1.09576,5.01797,3.25
17,5.06597,5.28113,3.3
18,5.71887,4.92069,10.95
19,0.86229,0.27802,15.35
20,5.52044,3.08858,14.1
21,0.62713,3.99058,18.8
22,5.91875,0.67361,18.65
23,2.58811,3.62836,9.6
24,3.23342,1.04289,19.0
25,4.17429,1.24378,17.35
26,0.0178,5.71206,13.4
27,3.38964,2.52782,6.6
28,6.65037,5.8415,8.55
29,6.50028,1.61509,7.3
30,3.88491,2.69648,1.55
31,0.90341,0.92812,0.95
32,3.04259,5.87808,5.05
33,4.10601,1.5,2.2
34,1.60677,1.44582,14.0
35,3.6277,4.44792,18.3
