c,x,y,z
0,5.21231,4.3925,8.05
1,1.14754,4.5,15.25
2,5.84407,3.28113,16.35
3,5.54323,3.76209,19.0
4,6.44879,4.90349,8.6
5,2.87168,6.56233,13.05
6,2.99949,3.71038,12.05
7,1.25928,5.60199,1.25
8,1.48117,6.6668,9.75
9,1.28217,1.5,7.75
10,1.55825,3.42259,1.2
11,1.075,0.89399,2.5
12,2.62023,3.22258,15.45
13,5.32406,5.44574,14.75
14,4.02072,6.47874,1.25
15,3.15842,6.22863,17.25
16,7.08919,6.0,5.05
17,2.82337,4.46524,3.05
18,4.01925,0.17715,8.6
19,0.73823,0.67393,16.05
20,6.22904,0.73219,13.15
21,0.73832,4.42416,18.45
22,5.98856,0.86346,18.25
23,2.11348,0.30438,10.15
24,3.21151,1.01626,18.9
25,2.85226,1.432,16.8
26,4.09878,4.09651,13.05
27,2.94101,1.53634,4.1
28,5.7423,4.22258,10.9
29,7.15,1.73807,7.9
30,4.97345,3.21038,2.2
31,1.61215,6.92454,2.45
32,4.27283,2.775,6.7
33,4.71535,1.87333,2.2
34,1.49013,1.61036,13.05
35,3.37592,3.86705,18.85
