c,x,y,z
0,7.24668,7.22131,9.6
1,5.84407,1.54673,13.5
2,7.21819,2.7391,9.3
3,6.94932,5.13199,17.25
4,2.53418,4.16087,10.6
5,3.38964,2.35161,4.85
6,1.71288,5.02107,2.4
7,1.73507,0.16018,9.9
8,6.26127,1.69594,6.8
9,4.79136,5.59156,4.4
10,3.41454,6.83802,0.65
11,4.73704,3.96053,4.75
12,4.75952,5.65195,19.05
13,2.65545,0.81117,11.95
14,5.39214,2.08644,1.35
15,3.77837,5.12485,13.0
16,6.60708,4.5,13.9
17,6.74945,4.5877,6.8
18,2.03754,0.52216,12.85
19,2.37055,5.92615,15.85
20,5.71887,2.58382,17.4
21,0.4961,3.89399,18.2
22,3.35465,0.87366,17.6
23,3.35463,2.02146,18.65
24,0.97053,6.78391,18.85
25,4.37433,3.29346,15.85
26,1.37433,1.8537,1.25
27,6.61536,4.23342,3.0
28,3.16254,3.44582,8.1
29,3.13607,1.25148,15.35
30,0.84438,0.41524,6.05
31,4.31915,1.1585,6.85
32,5.56987,4.47369,11.6
33,1.72454,1.91433,1.4
34,3.76658,2.44137,14.5
35,4.10427,4.53535,16.7
