c,x,y,z
0,5.97558,2.8514,9.75
1,0.96865,5.22551,13.4
2,1.42685,6.24901,9.15
3,1.85615,1.06281,16.2
4,5.78917,7.0168,13.4
5,2.20984,5.0304,7.85
6,4.70163,3.28246,7.65
7,1.17615,0.17658,5.2
8,1.03677,2.5868,12.45
9,4.91915,2.23121,5.05
10,1.54442,0.56879,1.0
11,3.16292,6.46254,3.0
12,2.88781,4.33944,19.15
13,3.37296,2.37977,5.5
14,4.89711,1.76187,1.25
15,3.89399,4.42185,13.8
16,4.32685,5.44792,4.5
17,0.97279,3.98938,10.3
18,6.63328,2.64167,13.9
19,4.65971,2.47873,13.2
20,4.71887,2.82627,18.95
21,1.29837,4.56868,19.1
22,4.24879,7.45136,18.65
23,3.15487,6.2616,15.5
24,7.11772,7.33146,18.0
25,0.34413,3.94109,17.45
26,4.5,0.93737,1.25
27,0.74026,1.81834,3.75
28,6.99383,5.19232,5.75
29,1.18861,4.30219,15.7
30,4.15286,5.28113,7.7
31,6.60161,6.00691,1.6
32,1.09906,2.20594,8.8
33,1.84712,3.5848,1.15
34,4.28228,2.40927,11.35
35,5.57048,2.13253,17.2
