c,Rg
0,1.8683908682339467
1,2.286284577387513
2,2.6012322823039087
3,2.2529275010527967
4,2.3799039065684986
5,2.103721281943024
6,2.1467118078587077
7,2.0975613366240338
8,2.0823481120120144
9,1.7921695980570589
10,2.74788899282704
11,2.6774044148204434
12,1.8254787227738372
13,1.444013951317646
14,1.9182102799484735
15,2.1321134859336173
16,2.2679155400719844
17,2.503484684115323
18,1.7747247558987844
19,1.6641497673286498
20,2.226671546434274
21,1.8810316919180283
22,2.067383157061119
23,2.454946621171222
24,1.9570589905518945
25,2.887275044761063
26,2.151138686765686
27,2.153146494156865
28,2.59850247914063
29,2.3232480560628903
30,1.9205365190487782
31,2.53007061326359
32,2.1669026623731855
33,2.377342293654828
34,2.2083297835468327
35,2.076539481083854
