c,x,y,z
0,5.82385,5.77489,11.25
1,3.55704,6.86152,12.5
2,2.09826,3.34557,11.6
3,5.57805,5.50906,16.95
4,6.18917,1.7103,14.5
5,3.28962,2.734,8.55
6,6.3841,0.13848,7.4
7,2.24346,5.82866,4.4
8,1.01925,2.10455,10.45
9,2.82385,3.81954,5.65
10,1.40359,3.63196,0.85
11,4.30703,5.5269,3.35
12,7.3479,3.59545,19.15
13,1.21038,4.28962,7.6
14,3.17615,1.49484,2.0
15,3.17615,5.42909,17.1
16,6.93668,1.25718,3.8
17,1.23781,1.42309,1.85
18,0.11567,1.61509,7.05
19,3.64441,3.12585,11.6
20,3.63787,2.13253,17.3
21,4.93711,4.19712,18.5
22,4.07826,7.14672,18.1
23,0.92131,6.76234,16.05
24,0.59085,1.08879,17.95
25,1.5,3.93489,14.05
26,6.39942,3.80319,4.8
27,6.73962,4.7508,6.35
28,5.55544,3.72897,7.45
29,4.03677,2.78901,14.45
30,4.5,5.49842,7.7
31,6.07751,6.93493,0.8
32,3.05426,6.56233,9.95
33,4.83343,3.59483,0.85
34,7.36589,3.21393,9.25
35,1.65545,2.33708,17.25
