c,x,y,z
0,1.30928,1.35507,3.55
1,0.05076,4.523,16.0
2,5.55208,4.12585,16.05
3,5.99425,1.16902,18.5
4,2.97073,5.72287,11.55
5,2.07945,6.50476,13.2
6,1.17829,3.47524,12.1
7,4.65499,5.05311,1.7
8,5.26296,6.47342,7.4
9,4.28487,3.97757,5.0
10,4.73902,3.4666,1.55
11,0.16574,1.05744,1.3
12,0.59676,1.70251,14.15
13,5.70742,6.41137,15.3
14,3.42653,5.83393,0.8
15,2.63597,4.64493,15.9
16,0.57131,3.33161,7.55
17,5.14871,4.20408,5.6
18,2.57261,6.74533,9.05
19,2.91694,0.80248,16.8
20,4.55418,7.35025,13.8
21,0.63511,4.41386,19.3
22,5.5323,1.6645,19.25
23,6.66873,2.19221,10.6
24,2.79279,1.81999,18.8
25,0.33114,1.54871,16.1
26,5.23588,4.4344,10.4
27,0.97184,0.4757,6.8
28,5.90393,4.5434,12.35
29,6.56402,4.412,4.95
30,3.55646,2.92391,2.0
31,1.77799,0.52072,1.8
32,1.21083,5.65226,6.7
33,7.04036,1.25062,2.65
34,2.10244,1.40174,10.65
35,2.41906,3.93376,17.75
