c,Rg
0,3.3496684117237634
1,4.302765175523759
2,2.606483048285563
3,2.825095890071698
4,4.0421199447938205
5,3.3727198526115387
6,3.701106696503088
7,4.1977455039699585
8,3.5359312190143064
9,3.319442690648537
10,2.319978142138412
11,4.408215972760409
12,2.5302128641875172
13,2.880384992670251
14,2.2836579667936263
15,2.8739025753320164
16,3.816418550906072
17,3.2871561936725793
18,2.8662586315264713
19,3.9155807549455552
20,4.518511149980711
21,2.5472605306878213
22,2.8415892754759615
23,3.4461379417545084
24,3.5616473487980254
25,3.600090317894816
26,4.075783840441002
27,4.451419024490955
28,4.420164206146645
29,3.5535524144861013
30,3.2674007824263005
31,3.499976018846415
32,5.044645557103096
33,2.8738465579254573
34,3.6205006582101324
35,3.8703328595871445
