5.766281,0.000000,0.000000
4.322039,0.583299,0.097216
3.941964,0.654742,0.109124
3.554279,0.674942,0.112490
2.893482,0.711640,0.118607
2.696374,0.646854,0.107809
2.524189,0.638023,0.106337
2.362666,0.479449,0.079908
2.426037,0.455228,0.075871
2.273753,0.409615,0.068269
2.256680,0.541452,0.090242
2.153875,0.295020,0.049170
2.254284,0.347773,0.057962
2.293475,0.383153,0.063859
2.204166,0.312971,0.052162
2.169336,0.292043,0.048674
2.234147,0.338795,0.056466
2.131486,0.337503,0.056250
2.147393,0.374421,0.062404
2.319936,0.355001,0.059167
2.171003,0.287473,0.047912
2.183639,0.336011,0.056002
2.204151,0.441573,0.073595
2.187584,0.316967,0.052828
2.148772,0.319824,0.053304
2.201639,0.360744,0.060124
2.148106,0.370709,0.061785
2.177566,0.305383,0.050897
2.301084,0.338369,0.056395
2.256661,0.350628,0.058438
2.122174,0.340092,0.056682
2.263502,0.338258,0.056376
2.275955,0.331694,0.055282
2.237423,0.373768,0.062295
2.121377,0.262125,0.043687
2.162480,0.348392,0.058065
2.192119,0.345883,0.057647
2.208461,0.365303,0.060884
2.146445,0.407076,0.067846
2.328153,0.374778,0.062463
2.267317,0.237174,0.039529
