c,Rg
0,2.0435510318071337
1,1.7465013250782264
2,1.5282152708306511
3,1.7737024491159725
4,2.084115330997783
5,2.5052114877590674
6,2.2329941542243232
7,1.794908029426578
8,2.345574122043471
9,2.7361865715809657
10,1.9597107348024603
11,2.5621059790726846
12,1.8737333025006517
13,2.090213382910941
14,1.804721789639611
15,2.3954496018910523
16,1.6638818464362186
17,2.2728981657786607
18,1.7887728141102768
19,1.7335342122381088
20,2.1934782792861207
21,2.485571504664471
22,1.9728680407974577
23,2.424176027540079
24,2.3255100155664783
25,1.6728046719805634
26,1.9423807460176283
27,2.2353067874455177
28,1.7990523938173675
29,1.6993539505647433
30,2.2722261049904344
31,2.6675622786544273
32,2.09521933897146
33,2.606638268153063
34,1.7917497486535334
35,2.6610215400293176
