c,x,y,z
0,2.95536,4.3503,14.8
1,4.57817,5.61036,14.65
2,1.87792,2.50874,9.55
3,6.26168,7.28834,17.0
4,1.81477,4.4566,14.05
5,2.5434,5.61628,8.65
6,1.12192,3.79008,2.15
7,5.44354,2.80855,6.25
8,3.00044,0.51178,10.3
9,1.80612,7.28751,2.45
10,2.6884,3.38179,1.4
11,4.56892,3.70104,6.3
12,4.83708,4.82625,18.7
13,2.08745,3.97094,7.15
14,5.32406,1.18388,0.75
15,6.63996,1.23544,11.2
16,0.60195,6.82342,13.05
17,6.89036,2.98632,11.4
18,3.45858,2.23121,12.5
19,6.54445,2.30225,16.75
20,3.71121,2.78824,18.65
21,1.74622,3.41142,18.85
22,3.91142,0.2517,17.6
23,2.47053,0.80854,18.25
24,1.18546,5.28047,18.75
25,2.04259,1.99325,14.5
26,3.9304,6.85195,2.7
27,1.24346,7.17068,4.75
28,5.10601,6.22866,9.4
29,2.06493,7.10538,15.85
30,1.89399,3.15961,6.95
31,6.93684,4.35057,5.6
32,0.49972,4.5,10.6
33,3.21743,6.18081,0.8
34,4.39007,0.27913,11.6
35,5.02981,3.17502,16.75
