c,Rg
0,1.4161121245508772
1,2.0391838634610657
2,1.80898989010442
3,1.8234393984994401
4,2.5860925456371433
5,1.8131727379927156
6,2.8474266996360065
7,1.771509406946517
8,1.7891958361230333
9,2.1164560522722886
10,2.047243367311273
11,2.2844832016235093
12,1.925754771745354
13,2.6133128060949766
14,2.047822220115799
15,2.099073424085018
16,3.174107648599839
17,2.6012760746218384
18,2.436320987985779
19,2.2051077381842368
20,2.0737889501345115
21,2.5416971929795253
22,2.2860854792636256
23,2.0574990143375524
24,2.0711907640292337
25,2.3636554183086838
26,2.4286621622819426
27,2.531042416080773
28,1.7771565896397536
29,2.359207360809982
30,2.330378762047062
31,2.1595366021672335
32,1.9530997736162892
33,2.0047871805755344
34,2.9331474977573153
35,2.1703495211831663
