c,x,y,z
0,0.75254,0.04043,7.75
1,6.61543,0.40323,8.9
2,3.60742,6.9623,3.95
3,4.22206,2.80016,2.9
4,2.79626,2.17136,3.95
5,4.37221,4.9169,13.05
6,1.64958,1.47871,13.55
7,0.21047,4.31721,11.3
8,4.33968,1.45403,0.9
9,2.59794,1.4212,8.75
10,5.07863,3.14543,7.85
11,2.48667,4.65311,2.1
12,5.67538,0.25331,13.15
13,2.70698,1.38686,17.4
14,4.85863,4.44512,10.7
15,1.26325,3.09794,6.65
16,5.4476,5.07225,9.85
17,4.40104,5.0,3.05
18,4.67162,1.02473,1.8
19,3.94639,0.22404,7.35
20,3.4476,0.42395,6.65
21,0.33597,4.62663,3.4
22,5.54613,4.61556,12.9
23,5.41246,6.0,16.5
24,1.11819,1.40603,5.95
25,1.45403,4.87022,1.95
26,5.64958,4.77824,3.75
27,4.98567,0.62663,15.7
28,2.8123,5.5,3.25
29,0.5,4.52021,7.0
30,4.5,5.18663,2.2
31,2.72045,6.09127,6.65
32,6.67422,3.38786,7.95
33,1.69225,4.57909,6.1
34,5.0631,1.52887,14.9
35,5.22879,4.5,6.5
