Re,Rx2,Ry2,Rz2
7.14142842854285,1.0,1,49
5.0,16.0,0,9
1.0,0,0,1
5.385164807134504,25.0,4.0,0
4.58257569495584,16,1,4
5.196152422706632,1,25.0,1
7.280109889280518,36.0,1,16
3.3166247903554,1,9.0,1
1.7320508075688772,1,1.0,1
2.449489742783178,4,1,1
5.196152422706632,1,25.0,1
1.7320508075688772,1,1,1
1.0,1.0,0,0
7.280109889280518,1,36.0,16
5.385164807134504,16,4,9
2.8284271247461903,4.0,0,4
3.0,1,4,4
6.4031242374328485,4,36.0,1
1.0,0.0,1,0
4.58257569495584,4.0,1,16
3.3166247903554,9.0,1.0,1
4.358898943540674,9,1.0,9
1.4142135623730951,1,0.0,1
4.123105625617661,1.0,16,0
5.385164807134504,9,16,4
5.385164807134504,16.0,4,9
5.196152422706632,9,9.0,9
4.123105625617661,4.0,9,4
6.4031242374328485,16.0,9.0,16
5.916079783099616,1,9,25
5.385164807134504,25.0,0,4
5.385164807134504,4.0,25,0
4.58257569495584,4,16.0,1
4.123105625617661,9,4,4
4.358898943540674,9,1,9
4.58257569495584,16,1,4
