Re,Rx2,Ry2,Rz2
4.58257569495584,16,4,1
3.0,4.0,4.0,1
2.23606797749979,1,0.0,4
1.7320508075688772,1.0,1,1
3.605551275463989,0.0,9,4
8.306623862918075,16.0,4.0,49
6.4031242374328485,1,4.0,36
5.0,16.0,9.0,0
3.0,4,4,1
5.385164807134504,0,4.0,25
6.708203932499369,25.0,16,4
4.358898943540674,9.0,9,1
5.196152422706632,9.0,9.0,9
7.14142842854285,1.0,1,49
5.196152422706632,25.0,1,1
4.358898943540674,1,9,9
6.4031242374328485,1,4,36
8.306623862918075,16.0,4,49
3.3166247903554,9,1.0,1
4.123105625617661,4,4.0,9
1.7320508075688772,1,1,1
5.385164807134504,4,0,25
6.557438524302,25,9,9
6.4031242374328485,1,4,36
4.123105625617661,1,16.0,0
3.605551275463989,4.0,0,9
3.3166247903554,9.0,1,1
4.123105625617661,16.0,1.0,0
5.196152422706632,1,1.0,25
3.605551275463989,4.0,0,9
6.4031242374328485,4,1,36
3.3166247903554,1.0,9.0,1
8.06225774829855,49.0,16.0,0
8.06225774829855,25,36.0,4
3.0,4.0,4.0,1
3.605551275463989,9,0,4
