Re,Rx2,Ry2,Rz2
5.916079783099616,9.0,25.0,1
1.0,0.0,1.0,0
1.0,0.0,1.0,0
1.7320508075688772,1.0,1.0,1
1.0,1.0,0.0,0
1.7320508075688772,1.0,1.0,1
7.681145747868608,49.0,9.0,1
1.0,0.0,1.0,0
1.7320508075688772,1.0,1.0,1
1.7320508075688772,1.0,1.0,1
1.7320508075688772,1.0,1.0,1
1.7320508075688772,1.0,1.0,1
1.0,0.0,0.0,1
2.23606797749979,4.0,0.0,1
1.0,0.0,1.0,0
1.7320508075688772,1.0,1.0,1
1.0,0.0,0.0,1
2.23606797749979,4.0,0.0,1
2.23606797749979,0.0,4.0,1
4.123105625617661,0.0,16.0,1
2.23606797749979,4.0,0.0,1
1.0,0.0,1.0,0
2.23606797749979,1.0,4.0,0
1.7320508075688772,1.0,1.0,1
2.23606797749979,1.0,4.0,0
2.23606797749979,4.0,0.0,1
1.0,1.0,0.0,0
2.23606797749979,1.0,4.0,0
1.0,0.0,0.0,1
1.7320508075688772,1.0,1.0,1
1.0,0.0,0.0,1
3.0,4.0,4.0,1
1.0,1.0,0.0,0
3.3166247903554,1.0,1.0,9
1.0,1.0,0.0,0
3.3166247903554,1.0,9.0,1
