Re,Rx2,Ry2,Rz2
5.385164807134504,16.0,9.0,4
8.660254037844387,25.0,49.0,1
3.605551275463989,0.0,9.0,4
2.23606797749979,4.0,0.0,1
7.0,36.0,4.0,9
5.744562646538029,4.0,4.0,25
3.605551275463989,9.0,4.0,0
8.774964387392123,64.0,9.0,4
5.196152422706632,9.0,9.0,9
4.358898943540674,1.0,9.0,9
5.0,0.0,25.0,0
6.557438524302,9.0,25.0,9
4.358898943540674,1.0,9.0,9
4.58257569495584,1.0,16.0,4
5.0,16.0,0.0,9
4.58257569495584,4.0,1.0,16
6.4031242374328485,25.0,16.0,0
5.385164807134504,9.0,16.0,4
3.0,4.0,1.0,4
2.23606797749979,0.0,1.0,4
4.58257569495584,16.0,1.0,4
5.196152422706632,25.0,1.0,1
5.0,0.0,25.0,0
5.744562646538029,25.0,4.0,4
7.280109889280518,4.0,49.0,0
1.0,1.0,0.0,0
3.0,4.0,4.0,1
5.385164807134504,16.0,4.0,9
3.3166247903554,1.0,9.0,1
4.58257569495584,1.0,4.0,16
5.0,9.0,0.0,16
5.744562646538029,16.0,1.0,16
5.385164807134504,25.0,4.0,0
4.58257569495584,4.0,1.0,16
5.385164807134504,4.0,9.0,16
6.708203932499369,25.0,16.0,4
