c,x,y,z
0,2.6432,2.21201,3.1
1,0.14295,2.73008,10.8
2,1.01712,3.60697,1.05
3,3.88725,5.00997,13.35
4,2.05797,3.59794,18.25
5,1.78213,4.89999,13.1
6,2.77193,5.02099,16.55
7,1.55999,1.86813,5.85
8,5.45403,6.89303,13.7
9,6.02448,1.95843,2.8
10,1.29281,2.68663,12.25
11,6.98655,4.02099,3.65
12,2.64958,4.78819,16.25
13,1.83051,1.45403,4.75
14,0.39303,3.24348,3.85
15,6.84914,2.09587,12.15
16,2.35977,0.86078,4.95
17,0.54367,2.38786,9.6
18,3.11275,6.23845,5.8
19,6.74011,1.7842,8.55
20,1.5,2.66996,17.6
21,6.54805,5.96881,10.65
22,0.68033,0.6506,13.95
23,2.28888,1.78213,11.7
24,0.69439,0.42572,12.85
25,3.63268,3.59165,14.85
26,5.26325,6.5,6.45
27,6.74029,4.97901,4.2
28,1.11562,1.25475,15.0
29,4.66163,4.75475,5.0
30,3.37447,3.94798,4.75
31,5.71222,2.77037,17.85
32,1.73927,2.27794,8.65
33,6.46166,0.3548,2.0
34,4.82777,1.18663,12.2
35,5.99217,4.86572,8.55
