c,x,y,z
0,5.42879,2.28139,3.1
1,5.39883,5.89303,8.95
2,2.55761,0.76592,9.1
3,1.4258,4.98104,1.0
4,0.69044,3.97595,15.05
5,1.44076,0.24845,4.1
6,4.18663,0.82581,12.95
7,3.74515,5.7641,12.65
8,2.07666,5.08625,19.15
9,3.15649,5.46445,7.0
10,5.73149,4.80594,1.3
11,6.30956,3.12786,9.15
12,6.83833,0.75649,18.45
13,0.28778,3.81337,15.05
14,3.03946,2.86755,5.1
15,3.98288,4.74606,17.7
16,1.84238,4.32252,9.65
17,1.98377,4.10079,14.5
18,3.81462,6.75749,2.8
19,5.77155,1.09551,13.05
20,4.18663,3.60226,12.5
21,2.62827,2.5204,7.9
22,2.92334,2.71222,18.2
23,1.48306,4.28139,4.2
24,5.84015,2.73675,14.15
25,6.59165,5.15473,6.2
26,1.39328,2.79626,4.4
27,5.90663,1.07054,7.15
28,2.34689,0.12978,16.4
29,4.28401,4.68279,17.25
30,4.91919,1.26691,9.9
31,5.7641,0.9066,18.55
32,6.67246,5.85634,16.0
33,3.96727,2.5,1.2
34,5.79329,5.89999,3.55
35,1.95881,2.0454,12.6
