c,x,y,z
0,0.07837,6.15376,7.15
1,6.5446,0.60697,14.05
2,6.92957,1.1725,11.45
3,2.50105,6.90586,10.7
4,6.85705,3.28881,9.15
5,4.59546,6.64636,11.9
6,1.73675,1.35042,15.5
7,6.15985,2.82777,8.65
8,6.47042,2.39353,16.6
9,5.04119,6.46204,3.35
10,2.7836,5.36223,13.05
11,2.70991,4.42327,2.6
12,2.66124,6.48602,18.1
13,0.426,6.54658,17.15
14,0.64958,1.44512,12.6
15,2.12729,3.74669,8.75
16,0.66403,6.74606,10.8
17,2.97901,5.33287,5.05
18,3.71282,1.33651,1.05
19,4.0377,6.14543,13.4
20,2.31726,1.29242,10.95
21,0.4652,4.32025,6.15
22,2.97567,5.24251,16.0
23,2.02099,0.69481,11.15
24,6.77603,3.75749,6.7
25,6.98796,3.1832,15.35
26,0.01896,5.42427,16.05
27,6.73675,2.23357,9.0
28,3.51145,4.28799,16.75
29,1.31953,3.56098,3.9
30,5.51083,6.5524,8.45
31,6.82048,5.56319,13.35
32,4.15235,2.19393,15.15
33,6.26953,5.0,10.6
34,4.32522,5.51571,15.5
35,0.76725,1.89303,9.9
