x,y,z
4,1,4
3,1,4
3,0,4
3,0,5
3,0,6
3,0,5
3,6,5
3,0,5
3,0,6
3,1,6
3,1,5
2,1,5
2,2,5
2,2,6
2,1,6
2,2,6
2,1,6
1,1,6
2,1,6
2,1,5
3,6,5
3,6,4
3,6,3
3,6,4
3,6,5
4,6,5
3,6,5
3,0,5
3,0,6
4,0,6
4,1,6
4,1,5
5,1,5
4,1,5
4,0,5
4,6,5
4,6,4
4,5,4
4,5,5
4,4,5
5,3,14
6,3,14
5,3,14
6,3,14
6,3,15
6,4,15
6,4,16
6,5,16
6,5,15
6,4,15
6,4,14
5,4,14
4,4,14
4,5,14
4,6,14
4,6,15
5,6,15
5,0,15
5,1,15
4,1,15
0,1,8
0,1,7
0,0,7
6,0,7
5,0,7
5,0,8
5,0,9
5,1,9
5,0,9
6,0,9
6,0,8
6,0,7
6,0,8
6,0,9
6,0,10
6,0,9
5,0,9
5,6,9
4,6,9
4,5,9
6,0,12
6,0,11
0,0,11
6,0,11
6,1,11
6,0,11
6,6,11
6,0,11
0,0,11
6,0,11
6,0,10
6,0,9
6,1,9
0,1,9
0,1,10
1,1,10
1,1,9
2,1,9
3,1,9
3,1,10
5,2,1
4,2,1
3,2,1
3,3,1
4,3,1
3,3,1
3,3,0
2,3,0
2,2,0
2,1,0
2,1,1
2,0,1
2,0,2
3,0,2
3,0,3
3,6,3
3,0,3
3,0,2
3,6,2
3,6,3
3,1,6
3,2,6
3,3,6
3,4,6
2,4,6
3,4,6
3,4,5
3,4,6
3,5,6
3,5,7
3,5,6
2,5,6
2,4,6
2,3,6
2,4,6
2,4,5
3,4,5
2,4,5
2,4,4
1,4,4
2,0,2
2,6,2
2,5,2
3,5,2
3,6,2
3,6,3
4,6,3
4,0,3
4,1,3
4,1,2
4,0,2
4,0,2
4,0,1
4,6,1
5,6,1
5,0,1
5,0,2
6,0,2
6,0,3
6,1,3
4,2,2
4,2,1
5,2,1
5,2,0
5,2,0
5,1,0
5,0,0
4,0,0
3,0,0
2,0,0
2,0,1
2,1,1
2,0,1
2,0,0
1,0,0
1,1,0
1,0,0
2,0,0
2,0,1
1,0,1
2,0,8
2,1,8
2,2,8
2,2,7
2,2,6
1,2,6
1,2,5
1,3,5
1,3,4
1,4,4
0,4,4
1,4,4
0,4,4
0,4,5
0,3,5
1,3,5
1,2,5
1,1,5
1,1,6
1,0,6
6,3,17
5,3,17
4,3,17
3,3,17
3,2,17
4,2,17
4,3,17
3,3,17
3,3,16
3,3,15
2,3,15
3,3,15
4,3,15
4,2,15
3,2,15
3,3,15
4,3,15
5,3,15
5,4,15
5,3,15
5,2,4
5,1,4
5,1,5
4,1,5
4,1,4
4,2,4
3,2,4
3,2,3
3,2,4
3,2,3
4,2,3
3,2,3
2,2,3
1,2,3
1,3,3
1,4,3
2,4,3
3,4,3
2,4,3
1,4,3
2,0,6
2,0,7
3,0,7
3,0,8
3,0,7
2,0,7
2,0,6
2,0,7
2,0,8
2,0,7
1,0,7
1,0,8
1,6,8
0,6,8
0,0,8
0,1,8
1,1,8
1,1,9
1,1,8
2,1,8
6,0,15
5,0,15
5,0,14
6,0,14
6,0,13
0,0,13
1,0,13
1,0,14
1,0,15
2,0,15
2,0,14
2,6,14
2,0,14
2,6,14
3,6,14
4,6,14
4,5,14
3,5,14
3,6,14
3,5,14
6,0,6
5,0,6
5,0,7
5,6,7
6,6,7
6,6,6
6,0,6
6,0,7
6,1,7
5,1,7
5,0,7
5,0,8
5,6,8
5,6,7
5,6,8
5,0,8
5,0,9
4,0,9
4,0,8
4,0,7
3,0,19
3,1,19
3,0,19
3,6,19
3,5,19
4,5,19
4,6,19
3,6,19
3,5,19
3,6,19
3,6,18
4,6,18
3,6,18
3,0,18
2,0,18
1,0,18
1,6,18
0,6,18
0,0,18
6,0,18
4,6,16
4,6,15
4,6,16
4,0,16
4,1,16
4,1,15
4,0,15
4,0,16
5,0,16
5,0,15
5,0,16
5,0,15
5,0,16
5,1,16
4,1,16
4,1,17
4,1,18
5,1,18
5,1,19
4,1,19
3,6,3
2,6,3
2,0,3
3,0,3
3,0,2
4,0,2
4,1,2
4,1,1
4,1,2
5,1,2
6,1,2
0,1,2
0,2,2
0,1,2
1,1,2
1,1,3
1,1,4
1,0,4
2,0,4
2,0,5
1,2,18
1,2,17
1,2,18
1,1,18
0,1,18
0,0,18
0,0,17
0,6,17
0,5,17
6,5,17
6,5,16
6,5,15
6,4,15
6,4,16
6,3,16
6,3,17
5,3,17
5,3,16
5,3,17
5,3,16
2,3,18
2,3,19
2,2,19
2,2,18
3,2,18
3,2,18
4,2,18
4,2,17
3,2,17
3,2,16
4,2,16
3,2,16
3,2,15
3,2,16
3,3,16
3,2,16
2,2,16
1,2,16
2,2,16
2,1,16
6,2,15
6,2,16
6,3,16
6,3,15
6,3,14
6,4,14
6,4,15
6,4,14
5,4,14
5,4,13
5,4,14
5,4,13
5,4,12
5,4,13
4,4,13
4,4,14
4,4,13
5,4,13
5,5,13
5,5,14
1,4,9
1,4,10
1,4,11
1,4,12
0,4,12
6,4,12
6,4,11
6,3,11
6,3,12
0,3,12
0,3,13
1,3,13
1,3,14
2,3,14
2,4,14
2,3,14
1,3,14
2,3,14
2,2,14
2,2,15
0,3,17
6,3,17
6,4,17
0,4,17
6,4,17
6,4,18
0,4,18
0,4,19
6,4,19
6,4,18
6,3,18
6,2,18
5,2,18
6,2,18
0,2,18
0,3,18
0,2,18
6,2,18
5,2,18
5,2,19
5,5,12
4,5,12
3,5,12
2,5,12
2,4,12
2,4,11
2,4,12
2,3,12
2,2,12
2,2,13
2,1,13
2,2,13
2,3,13
2,3,14
3,3,14
3,3,13
4,3,13
3,3,13
3,3,14
4,3,14
1,5,1
1,6,1
1,5,1
1,5,2
0,5,2
0,4,2
1,4,2
1,5,2
0,5,2
0,5,1
0,6,1
0,0,1
6,0,1
6,0,2
6,0,1
5,0,1
5,0,2
5,1,2
5,2,2
5,1,2
5,5,4
6,5,4
6,6,4
6,6,3
6,6,4
0,6,4
6,6,4
6,5,4
6,4,4
6,5,4
6,5,3
0,5,3
6,5,3
6,5,4
6,6,4
0,6,4
0,6,3
6,6,3
6,6,2
6,5,2
3,4,9
2,4,9
2,3,9
2,3,10
2,3,9
2,3,8
2,4,8
2,3,8
1,3,8
0,3,8
6,3,8
6,4,8
0,4,8
0,3,8
0,2,8
6,2,8
5,2,8
4,2,8
5,2,8
4,2,8
1,6,17
1,6,18
1,5,18
1,5,19
1,5,18
1,5,17
1,5,16
2,5,16
1,5,16
2,5,16
2,5,17
3,5,17
4,5,17
4,5,18
5,5,18
5,5,19
4,5,19
5,5,19
6,5,19
6,5,18
5,1,8
5,0,8
5,1,8
5,0,8
4,0,8
4,0,9
3,0,9
3,0,10
3,6,10
3,0,10
2,0,10
2,6,10
2,5,10
3,5,10
3,4,10
2,4,10
1,4,10
2,4,10
3,4,10
4,4,10
4,6,3
3,6,3
4,6,3
3,6,3
3,6,2
4,6,2
4,6,3
5,6,3
5,0,3
4,0,3
4,6,3
5,6,3
6,6,3
6,6,2
6,5,2
5,5,2
6,5,2
5,5,2
5,5,3
5,5,4
3,6,16
3,5,16
3,5,17
4,5,17
4,5,18
3,5,18
3,4,18
2,4,18
2,5,18
3,5,18
3,5,17
4,5,17
4,5,18
4,5,17
4,6,17
3,6,17
4,6,17
5,6,17
6,6,17
6,6,18
0,5,14
1,5,14
1,4,14
1,3,14
0,3,14
0,3,13
0,3,12
1,3,12
1,4,12
1,4,13
1,5,13
2,5,13
3,5,13
2,5,13
2,4,13
3,4,13
4,4,13
3,4,13
4,4,13
5,4,13
5,5,13
5,6,13
5,0,13
5,6,13
5,0,13
5,0,12
6,0,12
0,0,12
0,1,12
1,1,12
1,1,11
2,1,11
2,1,12
1,1,12
1,1,11
1,1,12
1,1,11
1,2,11
1,2,10
1,3,10
1,3,8
1,4,8
2,4,8
1,4,8
1,5,8
1,6,8
2,6,8
2,0,8
1,0,8
1,1,8
1,0,8
1,0,7
1,0,8
2,0,8
