c,x,y,z
0,3.72602,0.44987,6.0
1,2.49309,3.87022,14.75
2,5.01516,1.65627,14.85
3,1.25782,2.51975,2.85
4,3.78799,6.46031,10.6
5,0.7598,0.4324,5.1
6,0.46701,6.74854,10.05
7,0.61054,1.53111,15.6
8,5.1099,0.49604,8.4
9,6.5,4.64958,9.05
10,3.02488,2.48727,16.65
11,2.31953,0.5191,4.25
12,2.82733,6.01433,5.1
13,3.22757,5.24299,14.8
14,4.20176,3.64703,10.3
15,0.55488,2.05361,10.4
16,3.89566,5.0,6.7
17,5.09414,1.48558,7.2
18,0.71861,1.44933,13.0
19,1.77119,2.17223,14.3
20,2.37274,1.61783,9.35
21,5.70719,2.92641,4.45
22,6.6654,1.23074,18.15
23,0.43514,6.04043,2.05
24,5.20374,3.47324,2.95
25,3.4189,5.32643,13.95
26,0.32838,2.07054,3.15
27,0.95921,4.77034,12.7
28,4.69439,5.91919,18.15
29,3.5,6.9307,5.0
30,2.5348,6.68663,10.25
31,0.22075,2.05361,15.45
32,2.0234,5.35042,6.3
33,3.87944,2.70282,8.65
34,3.71654,3.01896,11.3
35,1.32213,2.76643,18.45
