x,y,z
1,5,1
1,6,1
0,6,1
0,6,2
0,5,2
0,5,1
1,5,1
1,5,0
2,5,0
3,5,0
2,5,0
2,5,1
2,5,2
3,5,2
4,5,2
3,5,2
3,5,1
3,6,1
3,0,1
2,0,1
0,4,5
1,4,5
1,5,5
0,5,5
0,4,5
1,4,5
2,4,5
2,3,5
3,3,5
3,3,4
3,3,3
2,3,3
2,4,3
1,4,3
0,4,3
1,4,3
0,4,3
0,4,2
0,4,1
0,5,1
0,1,2
6,1,2
6,0,2
0,0,2
6,0,2
6,6,2
0,6,2
1,6,2
2,6,2
2,6,3
2,6,4
3,6,4
3,5,4
3,5,5
3,4,5
4,4,5
5,4,5
5,4,4
6,4,4
6,4,3
3,4,11
3,4,10
2,4,10
2,4,9
2,5,9
2,4,9
2,4,10
3,4,10
3,4,9
3,4,10
2,4,10
2,3,10
2,3,9
2,4,9
2,4,10
2,5,10
2,4,10
2,4,11
2,4,12
3,4,12
4,3,16
4,4,16
4,5,16
4,5,15
5,5,15
5,4,15
4,4,15
5,4,15
4,4,15
4,5,15
4,4,15
4,4,14
4,4,15
4,4,14
4,5,14
4,5,13
4,6,13
4,0,13
4,0,12
4,6,12
0,5,7
0,4,7
6,4,7
6,4,6
0,4,6
0,4,7
6,4,7
6,4,8
5,4,8
5,3,8
5,2,8
4,2,8
4,1,8
5,1,8
5,1,9
5,1,10
5,1,11
4,1,11
4,1,12
4,0,12
5,0,5
6,0,5
5,0,5
6,0,5
0,0,5
6,0,5
6,1,5
0,1,5
1,1,5
1,0,5
1,6,5
1,6,6
1,6,5
1,6,6
0,6,6
0,6,7
6,6,7
6,0,7
0,0,7
0,0,6
0,2,4
0,1,4
1,1,4
0,1,4
6,1,4
0,1,4
0,0,4
1,0,4
1,6,4
1,5,4
1,6,4
2,6,4
1,6,4
1,0,4
1,0,5
1,1,5
0,1,5
0,2,5
1,2,5
2,2,5
5,2,2
5,2,1
6,2,1
6,3,1
6,2,1
6,1,1
6,0,1
6,6,1
0,6,1
0,5,1
6,5,1
6,5,2
5,5,2
5,5,1
4,5,1
5,5,1
5,5,2
6,5,2
5,5,2
5,6,2
1,2,1
1,1,1
1,2,1
1,2,0
1,2,1
1,2,1
1,2,2
1,2,1
2,2,1
2,3,1
2,3,2
2,2,2
2,2,3
2,2,2
2,2,3
2,2,4
2,3,4
2,2,4
2,3,4
3,3,4
1,3,15
1,4,15
1,4,16
2,4,16
1,4,16
1,4,15
2,4,15
2,3,15
2,3,14
3,3,14
3,3,13
3,3,14
3,4,14
3,5,14
3,4,14
3,3,14
3,3,15
3,3,16
3,2,16
3,3,16
2,4,10
2,4,9
2,3,9
2,3,8
2,3,9
2,3,8
2,3,9
2,3,8
3,3,8
4,3,8
4,3,9
5,3,9
5,3,10
5,4,10
5,4,9
6,4,9
0,4,9
6,4,9
6,5,9
6,4,9
1,6,16
2,6,16
