c,x,y,z
0,4.65649,6.95494,9.8
1,4.75157,3.80608,9.8
2,4.86209,3.15509,12.65
3,0.77794,6.66359,5.45
4,2.45272,0.61783,15.85
5,4.15713,0.65649,2.6
6,0.79881,2.82925,12.0
7,2.28139,0.41687,11.4
8,5.04673,5.65259,18.4
9,3.15259,0.21787,14.85
10,3.41561,3.02488,6.8
11,4.79802,4.35297,2.1
12,1.86974,3.77794,17.5
13,6.2164,3.63972,10.95
14,6.14162,1.9546,0.75
15,5.9982,2.35874,16.1
16,0.29326,2.60697,2.05
17,1.06964,4.73088,17.4
18,6.27794,1.65627,6.05
19,5.1449,6.44532,7.15
20,2.84351,3.11841,7.7
21,1.11186,4.37099,14.35
22,4.89303,5.31337,16.8
23,1.05748,4.01896,5.35
24,5.85532,2.78182,19.05
25,2.22259,5.10001,2.65
26,2.70282,6.46144,6.15
27,4.91701,0.39303,16.85
28,0.79912,1.53703,14.45
29,0.97901,6.96553,17.3
30,2.6913,2.39515,3.7
31,3.29825,4.79626,15.45
32,6.60697,3.02742,6.1
33,6.9259,0.40323,11.9
34,1.61639,5.34741,0.95
35,1.04119,3.67255,10.5
