c,x,y,z
0,3.05797,1.26325,5.8
1,4.14543,6.9104,5.35
2,5.73309,4.63495,15.15
3,6.10697,0.48727,8.85
4,6.96998,0.90969,10.75
5,3.34883,1.56658,1.9
6,3.02099,4.5118,6.15
7,4.5,0.17202,2.6
8,3.0652,1.07375,0.95
9,1.5524,2.94383,6.0
10,4.23771,3.35657,16.35
11,3.47558,2.73133,4.0
12,2.06922,0.64958,8.0
13,2.84055,0.00783,14.55
14,5.65627,0.29718,7.75
15,3.41188,6.79718,19.0
16,4.89303,0.82777,16.8
17,2.54296,1.02277,3.15
18,6.92334,3.65991,17.3
19,3.20282,2.59397,17.35
20,5.76926,4.30775,14.4
21,1.35313,3.81337,13.05
22,6.71201,3.5,18.4
23,3.08484,3.77452,13.2
24,0.23664,6.4534,2.05
25,6.64343,5.96525,4.0
26,1.63041,3.44512,8.8
27,1.88592,5.59031,18.1
28,3.63871,6.6359,9.9
29,5.11783,6.29718,3.2
30,4.01334,5.75749,17.8
31,1.84741,4.55488,13.6
32,0.88974,1.15671,12.3
33,1.84015,6.67168,8.45
34,4.53969,1.30561,12.6
35,2.95343,0.63777,14.8
