Re,Rx2,Ry2,Rz2
4.358898943540674,1.0,9.0,9
5.0,0.0,16,9
8.18535277187245,9.0,49.0,9
4.358898943540674,9.0,1,9
4.58257569495584,4.0,1.0,16
3.605551275463989,4,0.0,9
4.58257569495584,1,4.0,16
7.14142842854285,1,1,49
2.23606797749979,0,1.0,4
3.3166247903554,9,1.0,1
4.358898943540674,9,9.0,1
6.708203932499369,4,25.0,16
3.0,4,1,4
5.385164807134504,4,25.0,0
3.3166247903554,1,9,1
6.082762530298219,0.0,36.0,1
4.58257569495584,4,1,16
8.660254037844387,49.0,1.0,25
7.681145747868608,9.0,49.0,1
3.0,1.0,4,4
4.358898943540674,9,9,1
7.681145747868608,1,49.0,9
4.123105625617661,0,1.0,16
6.4031242374328485,0,16,25
5.196152422706632,9.0,9.0,9
4.358898943540674,9,9.0,1
5.916079783099616,25.0,9.0,1
5.0,9,0.0,16
5.744562646538029,1.0,16,16
8.18535277187245,49.0,9,9
5.385164807134504,9.0,16.0,4
5.744562646538029,4,25.0,4
6.4031242374328485,16,9,16
4.58257569495584,16.0,1.0,4
6.708203932499369,4,25.0,16
5.0,16,9.0,0
