Re,Rx2,Ry2,Rz2
1.0,0,1,0
3.0,4,1.0,4
4.58257569495584,4.0,16.0,1
3.0,4,1,4
5.744562646538029,16.0,1,16
4.358898943540674,9.0,1,9
3.3166247903554,9.0,1.0,1
1.7320508075688772,1,1.0,1
3.0,4,4,1
5.385164807134504,4.0,0,25
3.3166247903554,1,9,1
3.0,4,4,1
1.7320508075688772,1,1,1
6.708203932499369,36.0,0,9
3.0,4,1,4
7.810249675906654,9.0,36.0,16
2.23606797749979,4,0.0,1
5.0,0.0,16.0,9
5.196152422706632,25.0,1,1
3.3166247903554,1.0,9.0,1
1.7320508075688772,1,1.0,1
4.358898943540674,9.0,1,9
3.3166247903554,9,1,1
1.0,0.0,0,1
7.681145747868608,49.0,9,1
4.123105625617661,1,0,16
2.23606797749979,4.0,1.0,0
3.3166247903554,1.0,1.0,9
1.0,1.0,0,0
4.123105625617661,9,4,4
4.358898943540674,9.0,9,1
5.0,0,25.0,0
5.385164807134504,9,4.0,16
2.23606797749979,1,4,0
6.708203932499369,25.0,16,4
1.7320508075688772,1.0,1.0,1
