x,y,z
3,5,6
3,5,5
3,6,5
3,5,5
4,5,5
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,15
3,5,16
3,5,15
3,5,14
3,5,13
0,2,5
0,2,4
0,2,5
1,2,5
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
0,1,11
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,16
0,2,15
0,2,14
0,2,6
0,2,5
0,2,6
0,2,5
0,2,4
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,16
0,2,17
0,2,16
0,2,15
0,2,4
0,2,3
0,2,4
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
0,1,11
0,2,11
6,2,11
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,14
0,2,13
0,2,5
0,2,6
0,2,5
0,2,4
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
1,2,11
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,16
0,2,15
0,2,14
0,2,4
0,2,3
0,2,4
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
0,2,12
1,2,12
0,2,12
0,1,12
0,2,12
0,2,13
0,2,14
0,2,15
0,2,16
0,2,15
0,2,4
0,2,3
0,2,4
0,2,5
0,3,5
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
6,2,10
0,2,10
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,14
0,2,13
0,2,5
0,2,4
0,2,5
6,2,5
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,1,9
0,0,9
0,1,9
0,2,9
0,2,10
0,2,11
0,2,12
0,2,13
0,2,14
0,2,13
0,2,12
3,5,4
3,5,3
3,5,4
3,5,5
3,6,5
3,5,5
4,5,5
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,15
3,5,14
4,5,14
0,2,6
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
0,2,12
0,2,13
0,2,14
6,2,14
5,2,14
5,1,14
5,0,14
4,0,14
4,6,14
4,5,14
3,5,14
3,5,13
0,2,5
0,2,4
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,1,10
0,2,10
0,2,11
1,2,11
2,2,11
1,2,11
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,14
3,5,5
3,5,4
3,5,5
3,4,5
3,3,5
3,2,5
3,3,5
3,4,5
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,15
3,5,14
3,5,6
3,5,5
4,5,5
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
2,5,14
2,6,14
2,0,14
1,0,14
1,1,14
1,2,14
0,2,14
0,2,5
0,2,6
0,2,5
0,2,4
0,2,5
0,2,6
0,3,6
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,14
0,2,13
0,2,12
3,5,5
4,5,5
3,5,5
3,5,4
3,5,5
3,6,5
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,15
3,5,14
3,5,13
3,5,14
0,2,6
0,2,5
0,2,4
0,2,5
0,2,6
0,3,6
0,4,6
0,3,6
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,14
0,2,13
0,2,5
0,2,4
0,2,3
0,2,4
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
6,2,9
0,2,9
0,2,10
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,16
0,2,15
0,2,14
0,2,5
0,2,6
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
0,2,12
0,3,12
0,4,12
0,3,12
0,2,12
6,2,12
0,2,12
0,2,13
0,2,14
0,2,13
0,2,12
3,5,5
3,5,4
3,5,3
3,5,4
3,5,5
3,4,5
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
4,5,13
3,5,13
3,5,14
3,5,15
3,5,14
3,5,5
3,5,6
3,5,5
4,5,5
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,6,9
3,0,9
3,6,9
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,13
3,5,14
0,2,6
0,2,5
0,2,4
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
0,1,11
0,0,11
0,1,11
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,14
0,2,13
0,2,4
0,2,3
0,2,4
0,2,5
0,3,5
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
1,2,11
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,14
0,2,13
0,2,5
0,2,4
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
1,2,10
2,2,10
3,2,10
3,3,10
3,4,10
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,13
3,5,14
0,2,5
0,2,4
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
0,2,12
0,2,13
6,2,13
5,2,13
5,3,13
5,4,13
5,5,13
4,5,13
3,5,13
3,5,14
3,5,13
3,5,5
3,5,4
3,5,5
3,5,6
3,5,7
3,5,8
3,6,8
3,0,8
3,6,8
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
4,5,13
5,5,13
4,5,13
3,5,13
3,5,14
3,5,6
3,5,5
4,5,5
3,5,5
3,5,6
3,5,7
3,6,7
3,0,7
3,6,7
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,15
3,5,14
3,5,13
0,2,5
0,2,4
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
0,1,11
0,0,11
0,1,11
0,2,11
1,2,11
0,2,11
0,2,12
0,2,13
0,2,14
0,2,13
0,2,12
0,2,6
0,2,5
0,3,5
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
0,2,10
0,2,11
1,2,11
2,2,11
1,2,11
0,2,11
0,2,12
0,2,13
0,2,14
0,2,15
0,2,14
0,2,13
3,5,5
3,5,4
3,5,5
3,5,4
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
2,5,14
3,5,14
3,5,15
3,5,16
3,5,15
3,5,14
3,5,5
3,5,4
3,5,5
3,4,5
3,3,5
3,4,5
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,15
3,5,16
3,5,15
3,5,14
3,5,6
3,5,5
3,4,5
3,3,5
3,2,5
3,1,5
3,0,5
3,6,5
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,13
3,5,14
3,5,6
3,5,5
3,5,4
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
4,5,10
5,5,10
4,5,10
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,15
3,5,16
3,5,15
3,5,6
3,5,5
3,4,5
3,3,5
3,4,5
3,5,5
4,5,5
3,5,5
3,5,6
3,5,7
3,5,8
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,15
3,5,16
3,5,15
0,2,6
0,2,5
0,2,6
0,2,7
0,2,8
0,2,9
1,2,9
2,2,9
3,2,9
3,3,9
3,4,9
3,5,9
3,5,10
3,5,11
3,5,12
3,5,13
3,5,14
3,5,15
3,5,14
3,5,13
3,5,4
3,5,3
3,5,4
