Re,Rx2,Ry2,Rz2
5.916079783099616,9.0,25.0,1
5.744562646538029,25.0,4.0,4
5.196152422706632,9.0,9.0,9
6.557438524302,9.0,25.0,9
5.916079783099616,25.0,1.0,9
3.0,4.0,1.0,4
7.280109889280518,4.0,49.0,0
5.0,0.0,16.0,9
3.605551275463989,4.0,0.0,9
8.660254037844387,1.0,49.0,25
6.708203932499369,36.0,9.0,0
4.123105625617661,4.0,4.0,9
5.744562646538029,1.0,16.0,16
4.358898943540674,9.0,9.0,1
5.0,9.0,0.0,16
4.58257569495584,4.0,16.0,1
2.23606797749979,0.0,4.0,1
3.605551275463989,0.0,4.0,9
8.06225774829855,1.0,64.0,0
4.358898943540674,9.0,1.0,9
2.23606797749979,1.0,4.0,0
3.0,4.0,4.0,1
5.744562646538029,4.0,25.0,4
5.385164807134504,25.0,0.0,4
1.0,0.0,0.0,1
5.916079783099616,1.0,25.0,9
10.246950765959598,4.0,100.0,1
6.557438524302,9.0,25.0,9
3.0,0.0,9.0,0
7.280109889280518,49.0,4.0,0
3.605551275463989,9.0,4.0,0
9.9498743710662,49.0,49.0,1
4.58257569495584,4.0,16.0,1
9.539392014169456,9.0,81.0,1
5.385164807134504,16.0,4.0,9
7.0,36.0,4.0,9
