c,x,y,z
0,1.32745,1.76881,3.8
1,4.5147,6.38786,6.95
2,4.72206,1.71861,7.1
3,5.5,6.07933,2.8
4,1.26325,0.4716,4.2
5,3.65627,6.98719,5.75
6,0.29939,4.43659,17.25
7,2.3489,3.41544,5.3
8,6.44173,5.75475,17.3
9,0.46593,2.26406,12.55
10,5.5,1.54776,10.55
11,6.41769,2.31953,16.6
12,2.35838,2.51795,17.5
13,0.57459,1.79626,16.1
14,0.12048,1.29366,2.5
15,4.81337,4.87421,18.85
16,2.72383,4.53407,11.3
17,0.31721,3.67182,10.75
18,0.4652,5.83817,0.9
19,1.42276,3.12892,13.75
20,4.23299,3.7347,1.6
21,4.54921,0.47595,9.75
22,5.42879,5.44785,15.3
23,2.38444,4.56063,4.0
24,0.9601,5.91841,18.5
25,0.81442,1.53299,7.55
26,4.0631,5.49161,1.3
27,4.78581,2.65403,5.6
28,3.95625,4.69869,14.4
29,1.34373,5.62827,5.05
30,1.39303,1.30947,13.7
31,0.19721,6.97258,12.8
32,4.5009,1.71848,13.65
33,6.87201,4.77591,7.6
34,1.88924,2.43054,8.8
35,4.42327,1.79626,17.7
