c,x,y,z
0,0.75971,4.51694,6.7
1,0.29281,2.34135,16.35
2,1.72624,0.55035,9.15
3,5.32643,2.46431,3.05
4,4.42395,3.66359,1.75
5,1.77287,5.61466,5.2
6,0.94295,3.43366,10.7
7,0.29825,4.12579,16.75
8,6.9369,3.11783,17.55
9,1.45195,5.27794,18.9
10,0.5,0.25146,15.95
11,3.86226,6.10697,4.9
12,2.55013,4.46701,4.35
13,6.5,3.87039,2.05
14,5.79719,5.66244,4.95
15,6.37337,0.62663,13.0
16,5.64849,3.71251,14.1
17,0.93749,3.64958,10.95
18,3.35634,6.30561,13.85
19,5.85457,2.23919,9.9
20,1.5529,3.02099,7.95
21,6.08625,5.29009,11.35
22,3.24843,4.47228,11.4
23,6.92338,6.33641,15.8
24,6.77794,1.80016,7.1
25,3.07662,5.98104,12.6
26,3.34373,3.27794,6.95
27,1.76034,2.29825,12.95
28,2.49916,6.83006,10.75
29,4.64072,1.74669,1.95
30,3.76155,2.79718,12.55
31,0.47188,2.76155,11.75
32,5.72828,4.71861,6.4
33,5.88834,4.59794,11.35
34,6.63309,0.38169,10.75
35,5.0831,4.206,13.85
