Re,Rx2,Ry2,Rz2
9.0,0,0,81
4.358898943540674,1,9.0,9
3.3166247903554,1,9.0,1
2.23606797749979,4.0,0,1
3.0,4.0,4.0,1
5.196152422706632,9,9.0,9
4.123105625617661,1.0,16,0
9.0,16.0,64.0,1
4.123105625617661,1,16.0,0
8.306623862918075,1,4.0,64
6.708203932499369,0.0,9.0,36
5.385164807134504,9,4.0,16
5.385164807134504,16,4.0,9
5.385164807134504,25,0,4
8.54400374531753,36.0,36.0,1
6.4031242374328485,16,9.0,16
5.744562646538029,4,4.0,25
4.123105625617661,0,16.0,1
6.4031242374328485,36.0,4,1
8.774964387392123,4.0,9.0,64
4.123105625617661,1,0,16
3.3166247903554,1.0,9.0,1
7.280109889280518,1.0,16,36
6.708203932499369,25,4,16
6.082762530298219,36.0,1.0,0
6.4031242374328485,36.0,1,4
5.916079783099616,25.0,9,1
4.123105625617661,0.0,1,16
2.23606797749979,4.0,1.0,0
7.280109889280518,1,16,36
3.605551275463989,9.0,0,4
7.14142842854285,1,1,49
5.385164807134504,25.0,0.0,4
8.06225774829855,36.0,4,25
7.810249675906654,36.0,25.0,0
4.58257569495584,1,16,4
