Re,Rx2,Ry2,Rz2
4.58257569495584,16,1,4
4.358898943540674,1.0,9.0,9
6.708203932499369,25.0,4.0,16
10.04987562112089,100.0,1,0
4.58257569495584,1,16,4
9.433981132056603,9.0,64.0,16
5.385164807134504,16.0,9,4
5.385164807134504,4,16.0,9
3.0,1.0,4,4
3.3166247903554,1,1,9
3.0,0,0.0,9
5.744562646538029,16.0,1,16
2.23606797749979,0.0,4.0,1
6.4031242374328485,16.0,25.0,0
5.744562646538029,4,25.0,4
3.605551275463989,0,4.0,9
4.58257569495584,1.0,16.0,4
5.744562646538029,4.0,4,25
4.123105625617661,4,4,9
7.14142842854285,1.0,1,49
6.708203932499369,4.0,16.0,25
4.358898943540674,9,1,9
7.280109889280518,49.0,4,0
3.3166247903554,1,9.0,1
2.23606797749979,0,1,4
3.605551275463989,4,0,9
6.708203932499369,16.0,25.0,4
6.082762530298219,36.0,0.0,1
7.54983443527075,4.0,49.0,4
5.196152422706632,9,9.0,9
4.123105625617661,0.0,1.0,16
2.23606797749979,0.0,4,1
8.54400374531753,0,64.0,9
6.557438524302,9.0,25.0,9
7.810249675906654,0,36.0,25
4.123105625617661,16.0,1,0
